ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00011,2,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE HABA,4114,30,000,KILO,12,1,0,000, , , , ,24,000,6,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00017,3,1,2,5,133.030769230769,1,1,1,2, , ,HARINA DE TRIGO,4118,150,000,KILO,12,1,0,000, , , , ,100,000,50,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00017,3,1,2,5,133.030769230769,1,1,1,3, , ,HARINA DE CEBADA,4113,40,000,KILO,12,1,0,000, , , , ,20,000,20,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00017,3,1,2,5,133.030769230769,1,1,1,4, , ,HARINA DE MAIZ,4115,72,000,KILO,12,1,0,000, , , , ,20,000,52,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00017,3,1,2,5,133.030769230769,1,1,1,5, , ,OTRAS HARINAS,8888,32,000,KILO,12,1,0,000, , , , ,12,000,20,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00024,4,1,2,5,133.030769230769,1,1,1,2, , ,HARINA DE TRIGO,4118,60,000,KILO,12,1,0,000, , , , ,40,000,20,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00024,4,1,2,5,133.030769230769,1,1,1,3, , ,TRIGO MOTE,4137,36,000,KILO,12,1,0,000, , , , ,36,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00024,4,1,2,5,133.030769230769,1,1,1,4, , ,TRIGO RESBALADO,4138,36,000,KILO,12,1,0,000, , , , ,24,000,12,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00024,4,1,2,5,133.030769230769,1,1,1,5, , ,HARINA DE MAIZ,4115,17,000,KILO,12,1,0,000, , , , ,12,000,5,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00024,4,1,2,5,133.030769230769,1,1,1,6, , ,MAIZ MOTE (PELADO),4122,17,000,KILO,12,1,0,000, , , , ,17,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00026,5,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE MAIZ,4115,48,000,KILO,12,1,0,000, , , , ,36,000,12,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00026,5,1,2,5,133.030769230769,1,1,1,2, , ,MAIZ MOTE (PELADO),4122,28,000,KILO,12,1,0,000, , , , ,28,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00026,5,1,2,5,133.030769230769,1,1,1,3, , ,CHOCHOCA,4108,12,000,KILO,12,1,0,000, , , , ,12,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00026,5,1,2,5,133.030769230769,1,1,1,6, , ,HARINA DE TRIGO,4118,80,000,KILO,12,1,24,000,3,000,72, ,48,000,8,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00026,5,1,2,5,133.030769230769,1,1,1,7, , ,TRIGO MOTE,4137,35,000,KILO,12,1,0,000, , , , ,35,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00026,5,1,2,5,133.030769230769,1,1,1,8, , ,TRIGO RESBALADO,4138,35,000,KILO,12,1,0,000, , , , ,35,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00033,6,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE MAIZ,4115,120,000,KILO,12,1,60,000,5,000,300, ,60,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00033,6,1,2,5,133.030769230769,1,1,1,2, , ,MAIZ MOTE (PELADO),4122,60,000,KILO,12,1,20,000,5,000,100, ,20,000,20,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00033,6,1,2,5,133.030769230769,1,1,1,3, , ,CHOCHOCA,4108,12,000,KILO,12,1,0,000, , , , ,12,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00041,7,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE MAIZ,4115,72,000,KILO,12,1,0,000, , , , ,48,000,24,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00041,7,1,2,5,133.030769230769,1,1,1,2, , ,MAIZ MOTE (PELADO),4122,18,000,KILO,12,1,0,000, , , , ,18,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00041,7,1,2,5,133.030769230769,1,1,1,3, , ,HARINA DE TRIGO,4118,80,000,KILO,12,1,50,000,2,500,125, ,30,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00041,7,1,2,5,133.030769230769,1,1,1,4, , ,TRIGO RESBALADO,4138,48,000,KILO,12,1,24,000,3,000,72, ,24,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00041,7,1,2,5,133.030769230769,1,1,1,5, , ,TRIGO MOTE,4137,48,000,KILO,12,1,0,000, , , , ,30,000,18,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00041,7,1,2,5,133.030769230769,1,1,1,6, , ,HARINA DE CEBADA,4113,15,000,KILO,12,1,0,000, , , , ,15,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00043,8,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE TRIGO,4118,180,000,KILO,12,1,0,000, , , , ,150,000,30,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00043,8,1,2,5,133.030769230769,1,1,1,2, , ,TRIGO MOTE,4137,12,000,KILO,12,1,0,000, , , , ,12,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00043,8,1,2,5,133.030769230769,1,1,1,3, , ,TRIGO RESBALADO,4138,16,000,KILO,12,1,0,000, , , , ,12,000,4,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00043,8,1,2,5,133.030769230769,1,1,1,4, , ,HARINA DE MAIZ,4115,15,000,KILO,12,1,0,000, , , , ,15,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00059,10,1,2,5,133.030769230769,1,1,1,1, , ,CHOCHOCA,4108,6,000,KILO,12,1,0,000, , , , ,6,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00065,11,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE MAIZ,4115,6,000,KILO,12,1,0,000, , , , ,6,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00065,11,1,2,5,133.030769230769,1,1,1,2, , ,MAIZ MOTE (PELADO),4122,9,000,KILO,12,1,0,000, , , , ,9,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00065,11,1,2,5,133.030769230769,1,1,1,3, , ,HARINA DE TRIGO,4118,36,000,KILO,12,1,0,000, , , , ,30,000,6,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00065,11,1,2,5,133.030769230769,1,1,1,4, , ,TRIGO MOTE,4137,11,000,KILO,12,1,0,000, , , , ,11,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00070,12,1,2,5,133.030769230769,1,1,1,1, , ,OCA SECA (CCAYA),4126,80,000,KILO,12,1,40,000,2,000,80, ,30,000,10,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00070,12,1,2,5,133.030769230769,1,1,1,2, , ,PAPA SECA,4130,60,000,KILO,12,1,0,000, , , , ,30,000,30,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00070,12,1,2,5,133.030769230769,1,1,1,3, , ,HARINA DE MAIZ,4115,24,000,KILO,12,1,0,000, , , , ,24,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00070,12,1,2,5,133.030769230769,1,1,1,4, , ,MAIZ MOTE (PELADO),4122,12,000,KILO,12,1,0,000, , , , ,12,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00070,12,1,2,5,133.030769230769,1,1,1,5, , ,CHOCHOCA,4108,12,000,KILO,12,1,0,000, , , , ,12,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00075,13,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE TRIGO,4118,68,000,KILO,12,1,0,000, , , , ,60,000,8,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00075,13,1,2,5,133.030769230769,1,1,1,2, , ,HARINA DE HABA,4114,2,000,KILO,12,1,0,000, , , , ,2,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00075,13,1,2,5,133.030769230769,1,1,1,3, , ,TRIGO MOTE,4137,80,000,KILO,12,1,40,000,3,500,140, ,30,000,10,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00075,13,1,2,5,133.030769230769,1,1,1,4, , ,TRIGO RESBALADO,4138,24,000,KILO,12,1,0,000, , , , ,24,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00080,14,1,2,5,133.030769230769,1,1,1,1, , ,HARINA DE TRIGO,4118,48,000,KILO,12,1,0,000, , , , ,48,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00080,14,1,2,5,133.030769230769,1,1,1,2, , ,TRIGO MOTE,4137,12,000,KILO,12,1,0,000, , , , ,12,000,0,000,00
2014,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08484,00080,14,1,2,5,133.030769230769,1,1,1,3, , ,HARINA DE MAIZ,4115,22,000,KILO,12,1,0,000, , , , ,22,000,0,000,00
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00006,2,1,2, , ,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,11,000,KILOGRAMO,12,1,0,000, , , , ,11,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00006,2,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00007,3,1,2, , ,1,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,23,000,KILOGRAMO,12,1,0,000, , , , ,23,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00007,3,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00007,3,1,2, , ,1,1,1,3,TRIGO,2113,HARINA DE TRIGO,4118,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00007,3,1,2, , ,1,1,1,4,TRIGO,2113,TRIGO RESBALADO,4138,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00021,5,1,2, , ,1,1,0,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,5,000,KILOGRAMO,12,1,0,000, , , , ,5,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00023,6,1,2, , ,1,1,0,1,TRIGO,2113,TRIGO RESBALADO,4138,11,000,KILOGRAMO,12,1,0,000, , , , ,11,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00023,6,1,2, , ,1,1,0,2,TRIGO,2113,HARINA DE TRIGO,4118,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00032,7,1,2, , ,1,1,1,1,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,14,000,KILOGRAMO,12,1,0,000, , , , ,14,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00032,7,1,2, , ,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,11,500,KILOGRAMO,12,1,0,000, , , , ,11,500,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00032,7,1,2, , ,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00032,7,1,2, , ,1,1,1,4,CEBADA GRANO,2104,HARINA DE CEBADA,4113,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00040,8,1,2, , ,1,1,1,1,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00040,8,1,2, , ,1,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00046,10,1,2, , ,1,1,0,1,TRIGO,2113,HARINA DE TRIGO,4118,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00046,10,1,2, , ,1,1,0,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,5,000,KILOGRAMO,12,1,0,000, , , , ,5,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00078,12,1,2, , ,1,1,0,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,22,000,KILOGRAMO,12,1,0,000, , , , ,15,000,7,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00078,12,1,2, , ,1,1,0,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00085,13,1,2, , ,1,1,0,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00085,13,1,2, , ,1,1,0,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00086,14,1,2, , ,1,1,0,1,TRIGO,2113,HARINA DE TRIGO,4118,21,000,KILOGRAMO,12,1,0,000, , , , ,21,000,0,000, 
2022,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,08486,00086,14,1,2, , ,1,1,0,2,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,11,000,KILOGRAMO,12,1,0,000, , , , ,11,000,0,000, 
2018,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00003,1,1,2,5,126.336038961039,1,1,1,1,"MAIZ AMILACEO, TRIGO","2108,2113",HARINA DE MAIZ,4115,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00004,1,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,ARROBA,1,11.5,0,000, , , , ,0,500,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00006,1,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,25,000,KILO,12,1,0,000, , , , ,25,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00006,1,1,2,5,126.336038961039,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,25,000,KILO,12,1,0,000, , , , ,25,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00008,0001,1,2,5,126.336038961,1,1,1,1,TRIGO,                                    2113,TRIGO MOTE,4137,75,000,KILO,12,1,0,000, , , , ,75,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00008,0001,1,2,5,126.336038961,1,1,1,2,TRIGO,                                    2113,TRIGO RESBALADO,4138,75,000,KILO,12,1,0,000, , , , ,75,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00008,0001,1,2,5,126.336038961,1,1,1,3,TRIGO,                                    2113,HARINA DE TRIGO,4118,150,000,KILO,12,1,0,000, , , , ,150,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00019,2,1,2,5,126.336038961039,1,1,0,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,10,000,KILO,12,1,0,000, , , , ,10,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00019,2,1,2,5,126.336038961039,1,1,0,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,10,000,KILO,12,1,0,000, , , , ,10,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,1,2,5,126.336038961,1,1,1,1,MAIZ AMILACEO,                                    2108,HARINA DE MAIZ,4115,4,000,ARROBA,1,11.5,0,000, , , , ,4,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,1,2,5,126.336038961,1,1,1,2,MAIZ AMILACEO,                                    2108,CHOCHOCA,4108,3,000,ARROBA,1,11.5,0,000, , , , ,3,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,1,2,5,126.336038961,1,1,1,3,MAIZ AMILACEO,                                    2108,MAIZ MOTE (PELADO),4122,3,000,ARROBA,1,11.5,0,000, , , , ,3,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,1,2,5,126.336038961,1,1,1,4,TRIGO,                                    2113,HARINA DE TRIGO,4118,7,000,ARROBA,1,11.5,0,000, , , , ,7,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,1,2,5,126.336038961,1,1,1,5,TRIGO,                                    2113,TRIGO MOTE,4137,7,000,ARROBA,1,11.5,0,000, , , , ,7,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00021,0002,1,2,5,126.336038961,1,1,1,6,TRIGO,                                    2113,TRIGO RESBALADO,4138,5,000,ARROBA,1,11.5,0,000, , , , ,5,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00027,3,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,5,500,ARROBA,1,11.5,0,000, , , , ,5,500,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00027,3,1,2,5,126.336038961039,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00030,3,1,2,5,126.336038961039,1,1,0,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,15,000,KILO,12,1,0,000, , , , ,15,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00030,3,1,2,5,126.336038961039,1,1,0,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,14,000,KILO,12,1,0,000, , , , ,14,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00030,3,1,2,5,126.336038961039,1,1,0,3,CEBADA GRANO,2104,HARINA DE CEBADA,4113,17,000,KILO,12,1,0,000, , , , ,17,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,1,2,5,126.336038961,1,1,0,1,MAIZ AMILACEO,                                    2108,HARINA DE MAIZ,4115,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,1,2,5,126.336038961,1,1,0,2,MAIZ AMILACEO,                                    2108,CHOCHOCA,4108,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,1,2,5,126.336038961,1,1,0,3,MAIZ AMILACEO,                                    2108,MAIZ MOTE (PELADO),4122,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,1,2,5,126.336038961,1,1,0,4,TRIGO,                                    2113,HARINA DE TRIGO,4118,2,000,ARROBA,1,11.5,0,000, , , , ,2,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,1,2,5,126.336038961,1,1,0,5,TRIGO,                                    2113,TRIGO MOTE,4137,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00032,0003,1,2,5,126.336038961,1,1,0,6,TRIGO,                                    2113,TRIGO RESBALADO,4138,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2018,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00033,4,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,12,000,KILO,12,1,0,000, , , , ,12,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00041,4,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,2,000,SACO,19,60,0,000, , , , ,1,000,1,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00043,4,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,50,000,KILO,12,1,0,000, , , , ,50,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00043,4,1,2,5,126.336038961039,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,50,000,KILO,12,1,0,000, , , , ,50,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00043,4,1,2,5,126.336038961039,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,34,000,KILO,12,1,0,000, , , , ,34,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00044,0004,1,2,5,126.336038961,1,1,1,1,MAIZ AMILACEO,                                    2108,HARINA DE MAIZ,4115,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00044,0004,1,2,5,126.336038961,1,1,1,2,MAIZ AMILACEO,                                    2108,MAIZ MOTE (PELADO),4122,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2015,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00044,0004,1,2,5,126.336038961,1,1,1,3,MAIZ AMILACEO,                                    2108,CHOCHOCA,4108,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00048,5,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,4,000,ARROBA,1,11.5,0,000, , , , ,4,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00048,5,1,2,5,126.336038961039,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,8,000,ARROBA,1,11.5,0,000, , , , ,8,000,0,000, 
2018,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00050,5,1,2,5,126.336038961039,1,1,0,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00056,5,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,40,000,KILO,12,1,0,000, , , , ,40,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00056,5,1,2,5,126.336038961039,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,40,000,KILO,12,1,0,000, , , , ,40,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00058,6,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00058,6,1,2,5,126.336038961039,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,10,000,KILO,12,1,0,000, , , , ,10,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00058,6,1,2,5,126.336038961039,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00058,6,1,2,5,126.336038961039,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2016,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00058,6,1,2,5,126.336038961039,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,20,000,KILO,12,1,0,000, , , , ,20,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00062,7,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,1,000,ARROBA,1,11.5,0,000, , , , ,1,000,0,000, 
2017,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,08496,00064,8,1,2,5,126.336038961039,1,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,4,000,ARROBA,1,11.5,0,000, , , , ,4,000,0,000, 
